id,address_type,status,entity,adress,appartment,city,postal_code,country,notes,created_at,updated_at
609,Billing,Active,Customer,10 Prairie Rose Alley,44,La Virginia,662007,Colombia,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",10/2/2017,5/9/2018
610,Billing,Active,Customer,3351 Nancy Street,7,Mutatá,057428,Colombia,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",9/16/2017,10/25/2018
611,Shipping,Active,Building,574 Center Hill,75,Vicente Guerrero,75212,Mexico,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",4/26/2016,6/26/2018
612,Home,Active,Building,19 Warner Road,57,Yopal,850009,Colombia,Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.,9/17/2018,7/28/2018
613,Shipping,Active,Customer,64355 Crescent Oaks Pass,56,Sacramento,94207,United States,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,2/11/2017,8/1/2018
614,Business,Active,Customer,1603 Delladonna Point,79,Cañasgordas,057068,Colombia,Sed ante. Vivamus tortor. Duis mattis egestas metus.,3/28/2018,8/10/2018
615,Home,Active,Customer,1 Trailsway Park,54,Chattanooga,37416,United States,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",11/25/2017,3/24/2018
616,Billing,Active,Customer,69594 Lunder Trail,19,Benito Juarez,27443,Mexico,Fusce consequat. Nulla nisl. Nunc nisl.,11/20/2017,5/22/2018
617,Business,Active,Customer,61440 Bellgrove Lane,97,Charleston,25326,United States,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",3/14/2018,9/30/2018
618,Billing,Active,Building,2319 New Castle Terrace,44,Sabanalarga,855058,Colombia,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",12/11/2018,2/9/2019
619,Billing,Active,Building,7213 Village Road,87,Agassiz,B2E,Canada,Nulla ut erat id mauris vulputate elementum. Nullam varius. Nulla facilisi.,4/25/2016,6/23/2018
620,Shipping,Active,Building,10 Steensland Drive,86,Riosucio,178057,Colombia,"Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",11/20/2016,1/19/2019
621,Business,Active,Customer,91 Upham Parkway,81,Miami,33233,United States,Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum.,11/3/2016,3/6/2018
622,Billing,Inactive,Building,80209 Arapahoe Crossing,44,Stratford,C1B,Canada,In congue. Etiam justo. Etiam pretium iaculis justo.,12/24/2016,6/5/2018
623,Business,Active,Building,32 Cody Parkway,91,Los Angeles,90055,United States,In hac habitasse platea dictumst. Etiam faucibus cursus urna. Ut tellus.,10/28/2018,10/2/2018
624,Home,Active,Building,00 Pawling Alley,43,Springfield,65810,United States,Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.,4/19/2016,6/17/2018
625,Shipping,Active,Building,8048 Kenwood Place,48,Bay Roberts,V3B,Canada,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",9/21/2016,4/11/2018
626,Business,Active,Customer,03203 Dixon Point,79,Memphis,38126,United States,Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor. Morbi vel lectus in quam fringilla rhoncus.,4/1/2018,2/11/2019
627,Shipping,Active,Customer,9 Homewood Pass,60,Cachipay,253027,Colombia,Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.,1/23/2019,11/10/2018
628,Shipping,Active,Building,24 Dawn Drive,1,Nanaimo,V6L,Canada,"Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius.",12/21/2017,9/8/2018
629,Home,Inactive,Building,9947 3rd Court,93,Lindavista,29557,Mexico,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",5/27/2018,8/4/2018
630,Business,Active,Building,41962 Bluejay Park,48,Chivor,153007,Colombia,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",9/26/2018,9/1/2018
631,Shipping,Active,Building,734 Surrey Court,16,El Paraiso,40050,Mexico,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,2/1/2017,3/14/2018
632,Shipping,Active,Building,76 Shasta Lane,39,Newport News,23605,United States,Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat. Vestibulum sed magna at nunc commodo placerat.,7/16/2017,3/8/2018
633,Business,Inactive,Customer,363 Dorton Street,54,Les Coteaux,J7X,Canada,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",5/24/2018,5/31/2018
634,Shipping,Inactive,Building,02 Sachtjen Trail,74,East Angus,N2B,Canada,"Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin risus. Praesent lectus.",10/26/2017,1/31/2019
635,Business,Active,Building,6 Butterfield Lane,60,La Cruz,521028,Colombia,Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.,8/7/2016,5/10/2018
636,Billing,Active,Building,6916 Jackson Drive,50,Corona,92878,United States,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,2/9/2018,4/2/2018
637,Billing,Active,Building,603 American Drive,74,New York City,10045,United States,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,11/4/2018,1/22/2019
638,Home,Active,Building,58 Doe Crossing Point,45,San Antonio,78436,Mexico,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",1/21/2017,4/22/2018
639,Shipping,Active,Building,1 Lotheville Crossing,92,Morinville,T8R,Canada,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",4/22/2017,10/5/2018
640,Business,Inactive,Building,242 Pond Point,55,San Antonio,78205,United States,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",11/10/2017,4/16/2018
641,Billing,Active,Customer,9 Bay Street,3,Washington,20057,United States,Fusce consequat. Nulla nisl. Nunc nisl.,9/29/2017,10/8/2018
642,Business,Active,Building,6 Bonner Center,73,Bogotá,111831,Colombia,"Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",7/7/2016,6/28/2018
643,Shipping,Active,Customer,7 Alpine Court,35,Port Moody,V3H,Canada,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",3/17/2017,9/29/2018
644,Business,Active,Customer,339 Evergreen Way,76,Francisco I Madero,98351,Mexico,"In sagittis dui vel nisl. Duis ac nibh. Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus.",7/4/2018,9/12/2018
645,Home,Active,Building,069 Lotheville Crossing,17,Facatativá,253017,Colombia,"Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",2/27/2017,4/13/2018
646,Billing,Inactive,Customer,436 Myrtle Terrace,5,Fort Smith,72905,United States,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem.",7/20/2017,5/29/2018
647,Billing,Active,Customer,58 Barnett Crossing,13,Municipio de Copacabana,051048,Colombia,Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.,7/26/2017,9/25/2018
648,Home,Active,Customer,11 Ridge Oak Way,32,San Antonio,78436,Mexico,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",7/21/2018,10/25/2018
649,Billing,Active,Building,7 Vera Road,81,Pailitas,204007,Colombia,"Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla. Sed vel enim sit amet nunc viverra dapibus. Nulla suscipit ligula in lacus.",11/11/2017,7/7/2018
650,Billing,Active,Building,8 Vermont Way,68,Rochester,14614,United States,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros.",8/9/2018,10/2/2018
651,Home,Active,Building,9 Cordelia Street,54,Carmen de Viboral,054457,Colombia,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",4/26/2016,10/2/2018
652,Billing,Active,Building,8605 Mockingbird Place,91,Boissevain,G7S,Canada,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero.",2/1/2017,5/12/2018
653,Business,Active,Building,7 High Crossing Trail,72,La Tebaida,633027,Colombia,"Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",1/23/2017,5/25/2018
654,Home,Active,Customer,4539 La Follette Hill,80,Summerland,H1V,Canada,"Curabitur in libero ut massa volutpat convallis. Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est.",5/7/2018,8/25/2018
655,Home,Active,Building,25377 Manley Circle,49,Beaverton,97075,United States,Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque.,11/15/2018,10/14/2018
656,Billing,Active,Customer,2157 Jana Crossing,24,Macon,31205,United States,Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.,5/26/2017,11/19/2018
657,Home,Active,Building,21203 Anhalt Drive,75,Túquerres,525537,Colombia,Duis aliquam convallis nunc. Proin at turpis a pede posuere nonummy. Integer non velit.,3/15/2017,2/13/2019
658,Billing,Active,Building,0 Bobwhite Terrace,94,Grand Rapids,49560,United States,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",5/7/2018,2/16/2019
659,Shipping,Active,Building,1922 Loomis Road,80,Salgar,056478,Colombia,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus.",4/13/2016,4/14/2018
660,Home,Active,Customer,8 Northland Street,10,La Soledad,70324,Mexico,Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,10/21/2018,11/25/2018
661,Shipping,Active,Building,97 Golf View Circle,72,Revelstoke,H9K,Canada,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",9/3/2016,2/14/2019
662,Business,Active,Customer,6 Namekagon Plaza,10,Curumaní,203067,Colombia,Sed ante. Vivamus tortor. Duis mattis egestas metus.,5/3/2016,10/18/2018
663,Shipping,Active,Customer,1 Mifflin Circle,87,Morelos,54455,Mexico,"In hac habitasse platea dictumst. Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo.",11/3/2018,3/19/2018
664,Shipping,Inactive,Building,32 Eliot Road,80,San Carlos,232517,Colombia,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,7/16/2017,3/3/2019
665,Home,Active,Building,6 Dahle Alley,13,El Refugio,36408,Mexico,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",6/8/2016,10/15/2018
666,Business,Active,Customer,867 Portage Way,12,Fort Erie,L2A,Canada,Sed ante. Vivamus tortor. Duis mattis egestas metus.,11/25/2018,10/25/2018
667,Home,Inactive,Building,9 Leroy Lane,82,Magisterial,29223,Mexico,Sed ante. Vivamus tortor. Duis mattis egestas metus.,12/29/2017,9/27/2018
668,Business,Active,Building,58 Buhler Street,76,El Cocuy,151287,Colombia,Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh.,3/16/2018,1/25/2019
669,Billing,Active,Building,810 Bunting Pass,27,La Esperanza,87076,Mexico,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.,6/13/2018,3/3/2019
670,Billing,Active,Customer,52240 Jay Trail,69,Nariño,252837,Colombia,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.",12/22/2018,5/14/2018
671,Home,Active,Building,89232 Loomis Avenue,48,Saint Paul,55103,United States,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",2/1/2018,5/30/2018
672,Home,Active,Customer,87745 Di Loreto Junction,85,El Cocuy,151287,Colombia,Phasellus in felis. Donec semper sapien a libero. Nam dui.,4/6/2017,4/11/2018
673,Home,Active,Building,1914 Sherman Park,47,Belalcazar,177007,Colombia,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.",6/16/2016,2/23/2019
674,Home,Active,Customer,66627 Mcbride Road,45,Mosquera,250047,Colombia,In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.,11/25/2018,5/7/2018
675,Business,Active,Customer,4260 Loeprich Street,94,Abbotsford,L9T,Canada,"Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis.",9/18/2016,12/1/2018
676,Billing,Active,Customer,0398 Reinke Parkway,85,Tucson,85705,United States,Pellentesque at nulla. Suspendisse potenti. Cras in purus eu magna vulputate luctus.,10/26/2018,10/11/2018
677,Home,Active,Building,153 Mcbride Parkway,54,Stettler,G8J,Canada,Aliquam quis turpis eget elit sodales scelerisque. Mauris sit amet eros. Suspendisse accumsan tortor quis turpis.,2/28/2017,3/27/2018
678,Shipping,Inactive,Customer,47907 Artisan Avenue,49,San Miguel,30560,Mexico,Sed ante. Vivamus tortor. Duis mattis egestas metus.,6/12/2018,11/25/2018
679,Business,Active,Building,8922 Homewood Road,45,Obrera,32050,Mexico,"Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl.",12/20/2016,12/16/2018
680,Home,Active,Customer,345 Coolidge Avenue,81,Durham,27705,United States,Duis bibendum. Morbi non quam nec dui luctus rutrum. Nulla tellus.,3/23/2016,6/9/2018
681,Shipping,Active,Building,9672 Esch Park,83,El Tambo,522068,Colombia,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",6/19/2016,7/8/2018
682,Billing,Active,Customer,65 Gina Plaza,13,Durham,27710,United States,Praesent id massa id nisl venenatis lacinia. Aenean sit amet justo. Morbi ut odio.,12/13/2016,1/2/2019
683,Billing,Active,Customer,096 Buena Vista Junction,50,Francisco I Madero,93995,Mexico,In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet.,6/22/2018,7/18/2018
684,Shipping,Inactive,Customer,61508 Maple Place,9,Belén de Umbría,664048,Colombia,Fusce consequat. Nulla nisl. Nunc nisl.,11/30/2018,3/7/2019
685,Shipping,Active,Customer,4 Donald Alley,51,Columbus,31998,United States,"Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus.",10/25/2018,2/25/2019
686,Shipping,Active,Building,03118 Dexter Junction,33,Seminole,34642,United States,Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem.,10/26/2018,9/25/2018
687,Home,Active,Customer,8587 John Wall Terrace,9,Bryan,77806,United States,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",7/26/2018,7/5/2018
688,Home,Inactive,Building,073 Hoard Avenue,32,Renfrew,K7V,Canada,Sed ante. Vivamus tortor. Duis mattis egestas metus.,11/20/2016,2/24/2019
689,Billing,Active,Building,10701 Old Gate Place,44,Oklahoma City,73179,United States,"Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque.",9/3/2018,7/28/2018
